datasetName,uid,filesize,publish,export_filename,error_count,Created,Updated,Deleted,time_started,time_finished,current_row_count,threadID
SLA_PENDINGLICENSES,t5r8-ymc5,361716,TRUE,D:/Python Refresh/sterling/SLA_PENDINGLICENSES_20210412_R.csv,0,2121,0,0,2021-04-12T02:30:39,2121,1276,
SLA_ACTIVELICENSES,hrvs-fxs2,12948866,TRUE,D:/Python Refresh/sterling/SLA_ACTIVELICENSES_20210412_R.csv,0,50404,0,0,2021-04-12T02:30:47,50404,9676,
SUCF_ADVERTISEDPROCUREMENTS,vtxv-3j2b,99961,TRUE,D:/Python Refresh/sterling/SUCF_ADVERTISEDPROCUREMENTS_20210412_R.CSV,0,640,0,0,2021-04-12T03:00:32,640,9508,
DMV_OFFICELOCATIONS,9upz-c7xg,34874,TRUE,D:/Python Refresh/sterling/DMV_OFFICELOCATIONS_20210412_R.csv,0,167,0,0,2021-04-12T03:01:03,167,8980,
DMV_LENSCUSTOMERS,tt84-bydt,2810256,TRUE,D:/Python Refresh/sterling/DMV_LENSCUSTOMERS_20210411_R.csv,0,15060,0,0,2021-04-12T03:01:05,15060,5568,
DOS_AMC,7ttn-4nwr,23629,TRUE,D:/Python Refresh/sterling/DOS_AMC_20210412_R.csv,0,162,0,0,2021-04-12T03:45:32,162,3916,
NYSERDA_UERCOUNTYMONTHLY,47km-hhvs,13195823,TRUE,D:/Python Refresh/sterling/NYSERDA_UERCOUNTYMONTHLY_20210411_R.csv,0,109925,0,0,2021-04-12T05:02:00,109925,5940,
DOS_AEBARBERBUSINESSES,y3u4-jbgh,5723365,TRUE,D:/Python Refresh/sterling/DOS_AEBARBERBUSINESSES_20210412_R.tsv,0,33835,0,0,2021-04-12T05:02:02,33857,6464,
DEC_MINEDLANDPERMITS,va8e-9s3h,1883515,TRUE,D:/Python Refresh/sterling/DEC_MINEDLANDPERMITS_20210412_R.csv,0,6006,0,0,2021-04-12T05:09:32,6006,4888,
DEC_CURRENTPESTICIDEBUSINESSES,h8u2-6ejg,1050343,TRUE,D:/Python Refresh/sterling/DEC_CURRENTPESTICIDEBUSINESSES_20210412_R.csv,0,7714,0,0,2021-04-12T05:09:31,7714,7080,
DEC_PESTICIDEAPPLICATORS,c7db-kwpj,4331377,TRUE,D:/Python Refresh/sterling/DEC_PESTICIDEAPPLICATORS_20210412_R.csv,0,31847,0,0,2021-04-12T05:09:38,31847,3876,
DEC_OILGASOTHERREGULATEDWELLS,szye-wmt3,23698770,TRUE,D:/Python Refresh/sterling/DEC_OILGASOTHERREGULATEDWELLS_20210412_R.csv,0,46081,0,0,2021-04-12T05:09:40,46081,8756,
NYSERDA_UERZIPMONTHLY,tzb9-c2c6,96349718,TRUE,D:/Python Refresh/sterling/NYSERDA_UERZIPMONTHLY_20210411_R.csv,0,743398,0,0,2021-04-12T05:02:56,743398,5872,
BOE_FILER,7x2g-h32p,8590318,TRUE,D:/Python Refresh/sterling/BOE_FILER_20210412_R.csv,0,47611,0,0,2021-04-12T05:20:32,47611,2216,
NYSERDA_UERCOMMUNITYMONTHLY,m3xm-q3dw,227316103,TRUE,D:/Python Refresh/sterling/NYSERDA_UERCOMMUNITYMONTHLY_20210411_R.csv,0,1493687,0,0,2021-04-12T05:03:37,1493687,9568,
GAMING_WINNINGNUMPICK10,bycu-cw7c,97,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMPICK10_20210411_A.CSV,0,1,0,0,2021-04-12T05:30:33,12468,9404,
GAMING_WINNINGNUMNUMSWIN4,hsys-3def,283,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMNUMSWIN4_20210411_A.CSV,0,1,0,0,2021-04-12T05:30:35,14731,8460,
GAMING_WINNINGNUMTAKE5,dg63-4siq,61,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMTAKE5_20210411_A.CSV,0,1,0,0,2021-04-12T05:30:37,8758,5964,
GAMING_WINNINGNUMQUICKDRAW,7sqk-ycpk,30942,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMQUICKDRAW_20210411_A.CSV,0,351,0,0,2021-04-12T05:30:48,1056242,7308,
DEC_REMEDIATION,c6ci-rzpg,15926008,TRUE,D:/Python Refresh/sterling/DEC_REMEDIATION_20210412_R.CSV,0,39343,0,0,2021-04-12T06:39:39,39343,9600,
DEC_BULKSTORAGE,pteg-c78n,87442085,TRUE,D:/Python Refresh/sterling/DEC_BULKSTORAGE_20210412_R.CSV,0,275518,0,0,2021-04-12T06:40:05,275518,8948,
DEC_SPILLINCIDENTS,u44d-k5fk,108989326,TRUE,D:/Python Refresh/sterling/DEC_SPILLINCIDENTS_20210412_R.CSV,0,514049,0,0,2021-04-12T06:40:17,514005,9908,
MTA_HOURLYTRAFFIC,qzve-kjga,82018,TRUE,D:/Python Refresh/sterling/MTA_HOURLYTRAFFIC_20210412_A.csv,0,3024,0,0,2021-04-12T07:00:52,1734893,2200,
DTF_NYSREGISTEREDTAXPREPARERS,b7jj-bh4g,2350385,TRUE,D:/Python Refresh/sterling/DTF_NYSREGISTEREDTAXPREPARERS_20210412_R.csv,0,34988,0,0,2021-04-12T07:01:55,34944,8336,
BOE_FINANCIALDISCLOSUREREPORT,e9ss-239a,5215913615,TRUE,D:/Python Refresh/sterling/BOE_FINANCIALDISCLOSUREREPORT_20210412_R.csv,0,13718583,0,0,2021-04-12T05:48:32,13718442,972,
NYSERDA_EVREBATE,thd2-fu8y,3806029,TRUE,D:/Python Refresh/sterling/NYSERDA_EVREBATE_20210412_R.csv,0,36833,0,0,2021-04-12T09:30:50,36833,3312,
OCFS_CHILDCAREPROGRAMS,cb42-qumz,5046015,TRUE,D:/Python Refresh/sterling/OCFS_CHILDCAREPROGRAMS_20210410_R.tsv,0,15636,0,0,2021-04-12T10:19:52,15642,4680,
DOS_REAPPRAISERS,3nr4-s9yt,714762,TRUE,D:/Python Refresh/sterling/DOS_REAPPRAISERS_20210412_R.TSV,0,4124,0,0,2021-04-12T12:00:48,4124,9860,
DOS_POLITICALCONSULTANTFILINGS,tekz-xrvb,3864202,TRUE,D:/Python Refresh/sterling/DOS_POLITICALCONSULTANTFILINGS_20210412_R.TSV,0,9583,0,0,2021-04-12T12:00:50,9583,1172,
DOS_ACTIVERESALESBROKERS,yg7h-zjbf,21814691,TRUE,D:/Python Refresh/sterling/DOS_ACTIVERESALESBROKERS_20210412_R.tsv,0,165782,0,0,2021-04-12T12:00:56,165853,5284,
DOS_DBSCCERTACTIVE,civu-giic,296230,TRUE,D:/Python Refresh/sterling/DOS_DBSCCERTACTIVE_20210412_R.csv,0,4445,0,0,2021-04-12T13:01:26,4342,9984,
ITS_COVIDGIS,pzde-azbg,1502235,TRUE,D:/Python Refresh/sterling/ITS_COVIDGIS_20210412_R.csv,25172,0,0,0,2021-04-12T14:00:54,25172,5740,
NYSERDA_ALTFUELSTATIONS,bpkx-gmh7,824561,TRUE,D:/Python Refresh/sterling/NYSERDA_ALTFUELSTATIONS_20210412_R.csv,0,2566,0,0,2021-04-12T15:00:53,2566,8984,
SLA_INACTIVELICENSES,i594-5w3n,3985252,TRUE,D:/Python Refresh/sterling/SLA_INACTIVELICENSES_20210412_R.csv,0,8134,0,0,2021-04-12T15:11:40,8129,3836,
NYCC_BOATLAUNCHES,7nbx-apd3,29161,TRUE,D:/Python Refresh/sterling/NYCC_BOATLAUNCHES_20210412_R.csv,0,144,0,0,2021-04-12T16:00:39,144,4592,
NYCC_LOCKS,ta83-js48,7410,TRUE,D:/Python Refresh/sterling/NYCC_LOCKS_20210412_R.csv,0,56,0,0,2021-04-12T16:00:44,56,9424,
NYCC_BOATSFORHIRE,ibtm-q4dj,15590,TRUE,D:/Python Refresh/sterling/NYCC_BOATSFORHIRE_20210412_R.csv,0,70,0,0,2021-04-12T16:00:42,70,9652,
NYCC_LODGING,2xud-cuua,22738,TRUE,D:/Python Refresh/sterling/NYCC_LODGING_20210412_R.csv,0,121,0,0,2021-04-12T16:00:49,121,1736,
NYCC_MARINASPUBLICDOCKS,6y52-j6td,17056,TRUE,D:/Python Refresh/sterling/NYCC_MARINASPUBLICDOCKS_20210412_R.csv,0,131,0,0,2021-04-12T16:00:50,131,3144,
NYCC_GUARDGATES,daiv-97a8,1735,TRUE,D:/Python Refresh/sterling/NYCC_GUARDGATES_20210412_R.csv,0,20,0,0,2021-04-12T16:00:55,20,7468,
NYCC_LIFTBRIDGES,pe3j-9bkg,1577,TRUE,D:/Python Refresh/sterling/NYCC_LIFTBRIDGES_20210412_R.csv,0,20,0,0,2021-04-12T16:01:08,20,968,
DOS_REAPPRAISERS,3nr4-s9yt,714762,TRUE,D:/Python Refresh/sterling/DOS_REAPPRAISERS_20210412_R.TSV,0,4124,0,0,2021-04-12T18:00:49,4124,8984,
DOS_POLITICALCONSULTANTFILINGS,tekz-xrvb,3864202,TRUE,D:/Python Refresh/sterling/DOS_POLITICALCONSULTANTFILINGS_20210412_R.TSV,0,9583,0,0,2021-04-12T18:00:46,9583,9952,
DOS_ACTIVERESALESBROKERS,yg7h-zjbf,21814691,TRUE,D:/Python Refresh/sterling/DOS_ACTIVERESALESBROKERS_20210412_R.tsv,0,165782,0,0,2021-04-12T18:00:55,165782,6732,
ITS_ACTIVITYLOGDATASET,h5bg-pd3x,189661,TRUE,D:/Python Refresh/sterling/ITS_ACTIVITYLOGDATASET_20210412_A.csv,0,416,0,0,2021-04-13T00:30:41,235899,5628,
OCFS_CHILDCAREPROGRAMS,cb42-qumz,5044841,TRUE,D:/Python Refresh/sterling/OCFS_CHILDCAREPROGRAMS_20210413_R.tsv,0,15632,0,0,2021-04-13T01:01:09,15636,7468,
GAMING_BREAKDOWN,q6ts-kwhk,1205007,TRUE,D:/Python Refresh/sterling/GAMING_BREAKDOWN_20210413_R.csv,0,4331,0,0,2021-04-13T02:00:41,4330,10084,
GAMING_LICENSING,cz9u-yj7m,2262555,TRUE,D:/Python Refresh/sterling/GAMING_LICENSING_20210413_R.csv,0,20950,0,0,2021-04-13T02:00:41,20918,7380,
GAMING_WINNINGNUMCASH4LIFE,kwxv-fwze,65,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMCASH4LIFE_20210412_A.CSV,0,1,0,0,2021-04-13T02:00:50,1176,7384,
GAMING_RETAILERFILE,2vvn-pdyi,1259416,TRUE,D:/Python Refresh/sterling/GAMING_RETAILERFILE_20210412_R.CSV,0,14775,0,0,2021-04-13T02:00:42,14768,2888,
GAMING_RULINGS,igam-2tkj,10726932,TRUE,D:/Python Refresh/sterling/GAMING_RULINGS_20210413_R.csv,0,37477,0,0,2021-04-13T02:00:51,37477,8736,
SLA_PENDINGLICENSES,t5r8-ymc5,360624,TRUE,D:/Python Refresh/sterling/SLA_PENDINGLICENSES_20210413_R.csv,0,2113,0,0,2021-04-13T02:30:36,2121,7820,
SLA_ACTIVELICENSES,hrvs-fxs2,12961294,TRUE,D:/Python Refresh/sterling/SLA_ACTIVELICENSES_20210413_R.csv,0,50448,0,0,2021-04-13T02:30:40,50404,6816,
DTF_NYSREGISTEREDTAXPREPARERS,b7jj-bh4g,2355484,TRUE,D:/Python Refresh/sterling/DTF_NYSREGISTEREDTAXPREPARERS_20210413_R.csv,0,35068,0,0,2021-04-13T02:34:35,34988,4184,
DMV_OFFICELOCATIONS,9upz-c7xg,34874,TRUE,D:/Python Refresh/sterling/DMV_OFFICELOCATIONS_20210413_R.csv,0,167,0,0,2021-04-13T03:00:58,167,4140,
DMV_LENSCUSTOMERS,tt84-bydt,2810258,TRUE,D:/Python Refresh/sterling/DMV_LENSCUSTOMERS_20210412_R.csv,0,15060,0,0,2021-04-13T03:01:00,15060,8432,
DOS_AMC,7ttn-4nwr,23493,TRUE,D:/Python Refresh/sterling/DOS_AMC_20210413_R.csv,0,161,0,0,2021-04-13T03:45:25,162,6296,
NYSERDA_UERCOUNTYMONTHLY,47km-hhvs,13195823,TRUE,D:/Python Refresh/sterling/NYSERDA_UERCOUNTYMONTHLY_20210412_R.csv,0,109925,0,0,2021-04-13T05:01:29,109925,7408,
DOS_AEBARBERBUSINESSES,y3u4-jbgh,5721856,TRUE,D:/Python Refresh/sterling/DOS_AEBARBERBUSINESSES_20210413_R.tsv,0,33825,0,0,2021-04-13T05:02:10,33835,2632,
DEC_CURRENTPESTICIDEBUSINESSES,h8u2-6ejg,1053869,TRUE,D:/Python Refresh/sterling/DEC_CURRENTPESTICIDEBUSINESSES_20210413_R.csv,0,7739,0,0,2021-04-13T05:09:34,7714,6996,
DEC_MINEDLANDPERMITS,va8e-9s3h,1883515,TRUE,D:/Python Refresh/sterling/DEC_MINEDLANDPERMITS_20210413_R.csv,0,6006,0,0,2021-04-13T05:09:35,6006,8572,
DEC_PESTICIDEAPPLICATORS,c7db-kwpj,4333420,TRUE,D:/Python Refresh/sterling/DEC_PESTICIDEAPPLICATORS_20210413_R.csv,0,31862,0,0,2021-04-13T05:09:35,31847,6828,
DEC_OILGASOTHERREGULATEDWELLS,szye-wmt3,23699110,TRUE,D:/Python Refresh/sterling/DEC_OILGASOTHERREGULATEDWELLS_20210413_R.csv,0,46082,0,0,2021-04-13T05:09:45,46081,7144,
NYSERDA_UERZIPMONTHLY,tzb9-c2c6,96349718,TRUE,D:/Python Refresh/sterling/NYSERDA_UERZIPMONTHLY_20210412_R.csv,0,743398,0,0,2021-04-13T05:02:52,743398,5388,
NYSERDA_UERCOMMUNITYMONTHLY,m3xm-q3dw,227316103,TRUE,D:/Python Refresh/sterling/NYSERDA_UERCOMMUNITYMONTHLY_20210412_R.csv,0,1493687,0,0,2021-04-13T05:03:22,1493687,8008,
BOE_FILER,7x2g-h32p,8593478,TRUE,D:/Python Refresh/sterling/BOE_FILER_20210413_R.csv,0,47628,0,0,2021-04-13T05:20:32,47611,9280,
GAMING_WINNINGNUMNUMSWIN4,hsys-3def,283,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMNUMSWIN4_20210412_A.CSV,0,1,0,0,2021-04-13T05:30:35,14732,8560,
GAMING_WINNINGNUMPICK10,bycu-cw7c,97,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMPICK10_20210412_A.CSV,0,1,0,0,2021-04-13T05:30:38,12469,8312,
GAMING_WINNINGNUMTAKE5,dg63-4siq,61,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMTAKE5_20210412_A.CSV,0,1,0,0,2021-04-13T05:30:39,8759,9576,
GAMING_WINNINGNUMQUICKDRAW,7sqk-ycpk,30942,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMQUICKDRAW_20210412_A.CSV,0,351,0,0,2021-04-13T05:30:49,1056593,7808,
DEC_REMEDIATION,c6ci-rzpg,15926008,TRUE,D:/Python Refresh/sterling/DEC_REMEDIATION_20210413_R.CSV,0,39343,0,0,2021-04-13T06:40:10,39343,7900,
DEC_BULKSTORAGE,pteg-c78n,87442686,TRUE,D:/Python Refresh/sterling/DEC_BULKSTORAGE_20210413_R.CSV,0,275522,0,0,2021-04-13T06:40:12,275518,7456,
DEC_SPILLINCIDENTS,u44d-k5fk,108996475,TRUE,D:/Python Refresh/sterling/DEC_SPILLINCIDENTS_20210413_R.CSV,0,514082,0,0,2021-04-13T06:40:45,514049,676,
BOE_FINANCIALDISCLOSUREREPORT,e9ss-239a,5215986781,TRUE,D:/Python Refresh/sterling/BOE_FINANCIALDISCLOSUREREPORT_20210413_R.csv,0,13718764,0,0,2021-04-13T05:47:23,13718583,592,
NYSERDA_EVREBATE,thd2-fu8y,3806029,TRUE,D:/Python Refresh/sterling/NYSERDA_EVREBATE_20210413_R.csv,0,36833,0,0,2021-04-13T09:31:05,36833,7120,
NYSERDA_GJGNYRESLOAN,9evn-drxk,10084635,TRUE,D:/Python Refresh/sterling/NYSERDA_GJGNYRESLOAN_20210412_R.csv,0,30791,0,0,2021-04-13T09:30:57,30452,6816,
SLA_INACTIVELICENSES,i594-5w3n,3987530,TRUE,D:/Python Refresh/sterling/SLA_INACTIVELICENSES_20210413_R.csv,0,8139,0,0,2021-04-13T09:33:44,8134,5872,
DOS_REAPPRAISERS,3nr4-s9yt,714254,TRUE,D:/Python Refresh/sterling/DOS_REAPPRAISERS_20210413_R.TSV,0,4121,0,0,2021-04-13T12:00:41,4124,6352,
DOS_POLITICALCONSULTANTFILINGS,tekz-xrvb,3864202,TRUE,D:/Python Refresh/sterling/DOS_POLITICALCONSULTANTFILINGS_20210413_R.TSV,0,9583,0,0,2021-04-13T12:00:43,9583,5088,
DOS_ACTIVERESALESBROKERS,yg7h-zjbf,21814681,TRUE,D:/Python Refresh/sterling/DOS_ACTIVERESALESBROKERS_20210413_R.tsv,0,165783,0,0,2021-04-13T12:00:51,165782,7796,
DOS_CMTYCEMETERIES,5wzh-jq4n,163674,TRUE,D:/Python Refresh/sterling/DOS_CMTYCEMETERIES_20210413_R.csv,0,1938,0,0,2021-04-13T13:13:19,1938,4080,
ITS_COVIDGIS,pzde-azbg,1506079,TRUE,D:/Python Refresh/sterling/ITS_COVIDGIS_20210413_R.csv,25234,0,0,0,2021-04-13T14:00:44,25172,8004,
NYSERDA_ALTFUELSTATIONS,bpkx-gmh7,825934,TRUE,D:/Python Refresh/sterling/NYSERDA_ALTFUELSTATIONS_20210413_R.csv,0,2571,0,0,2021-04-13T15:00:36,2566,2696,
NYCC_BOATLAUNCHES,7nbx-apd3,29161,TRUE,D:/Python Refresh/sterling/NYCC_BOATLAUNCHES_20210413_R.csv,0,144,0,0,2021-04-13T16:00:40,144,4592,
NYCC_LOCKS,ta83-js48,7410,TRUE,D:/Python Refresh/sterling/NYCC_LOCKS_20210413_R.csv,0,56,0,0,2021-04-13T16:00:41,56,7808,
NYCC_GUARDGATES,daiv-97a8,1735,TRUE,D:/Python Refresh/sterling/NYCC_GUARDGATES_20210413_R.csv,0,20,0,0,2021-04-13T16:00:45,20,5836,
NYCC_LIFTBRIDGES,pe3j-9bkg,1577,TRUE,D:/Python Refresh/sterling/NYCC_LIFTBRIDGES_20210413_R.csv,0,20,0,0,2021-04-13T16:00:45,20,8112,
NYCC_LODGING,2xud-cuua,22738,TRUE,D:/Python Refresh/sterling/NYCC_LODGING_20210413_R.csv,0,121,0,0,2021-04-13T16:01:02,121,9688,
NYCC_BOATSFORHIRE,ibtm-q4dj,15590,TRUE,D:/Python Refresh/sterling/NYCC_BOATSFORHIRE_20210413_R.csv,0,70,0,0,2021-04-13T16:01:05,70,3712,
NYCC_MARINASPUBLICDOCKS,6y52-j6td,17056,TRUE,D:/Python Refresh/sterling/NYCC_MARINASPUBLICDOCKS_20210413_R.csv,0,131,0,0,2021-04-13T16:01:02,131,9576,
NYPA_ENERGYEFFICIENCYPROJECTSCOMPLETED,erjw-j2zx,1340004,TRUE,D:/Python Refresh/sterling/NYPA_ENERGYEFFICIENCYPROJECTSCOMPLETED_20210331_R.csv,0,2527,0,0,2021-04-13T16:16:55,2507,6700,
DOS_REAPPRAISERS,3nr4-s9yt,714254,TRUE,D:/Python Refresh/sterling/DOS_REAPPRAISERS_20210413_R.TSV,0,4121,0,0,2021-04-13T18:00:35,4121,220,
DOS_POLITICALCONSULTANTFILINGS,tekz-xrvb,3864202,TRUE,D:/Python Refresh/sterling/DOS_POLITICALCONSULTANTFILINGS_20210413_R.TSV,0,9583,0,0,2021-04-13T18:00:35,9583,9560,
DOS_ACTIVERESALESBROKERS,yg7h-zjbf,21814681,TRUE,D:/Python Refresh/sterling/DOS_ACTIVERESALESBROKERS_20210413_R.tsv,0,165783,0,0,2021-04-13T18:00:48,165783,9624,
ITS_ACTIVITYLOGDATASET,h5bg-pd3x,164617,TRUE,D:/Python Refresh/sterling/ITS_ACTIVITYLOGDATASET_20210413_A.csv,0,350,0,0,2021-04-14T00:30:47,236315,5876,
OCFS_CHILDCAREPROGRAMS,cb42-qumz,5044841,TRUE,D:/Python Refresh/sterling/OCFS_CHILDCAREPROGRAMS_20210413_R.tsv,0,15632,0,0,2021-04-14T01:01:01,15632,5232,
GAMING_BREAKDOWN,q6ts-kwhk,1205015,TRUE,D:/Python Refresh/sterling/GAMING_BREAKDOWN_20210414_R.csv,0,4331,0,0,2021-04-14T02:00:35,4331,10184,
GAMING_WINNINGNUMMEGA,5xaw-6ayf,79,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMMEGA_20210413_A.CSV,0,1,0,0,2021-04-14T02:00:53,1970,7348,
GAMING_LICENSING,cz9u-yj7m,2267862,TRUE,D:/Python Refresh/sterling/GAMING_LICENSING_20210414_R.csv,0,20998,0,0,2021-04-14T02:00:38,20950,8152,
GAMING_WINNINGNUMCASH4LIFE,kwxv-fwze,65,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMCASH4LIFE_20210413_A.CSV,0,1,0,0,2021-04-14T02:00:56,1177,7056,
GAMING_RETAILERFILE,2vvn-pdyi,1259166,TRUE,D:/Python Refresh/sterling/GAMING_RETAILERFILE_20210413_R.CSV,0,14772,0,0,2021-04-14T02:00:43,14775,8960,
GAMING_RULINGS,igam-2tkj,10728401,TRUE,D:/Python Refresh/sterling/GAMING_RULINGS_20210414_R.csv,0,37480,0,0,2021-04-14T02:00:57,37477,7984,
SLA_PENDINGLICENSES,t5r8-ymc5,355679,TRUE,D:/Python Refresh/sterling/SLA_PENDINGLICENSES_20210414_R.csv,0,2086,0,0,2021-04-14T02:30:38,2113,8724,
SLA_ACTIVELICENSES,hrvs-fxs2,12969229,TRUE,D:/Python Refresh/sterling/SLA_ACTIVELICENSES_20210414_R.csv,0,50476,0,0,2021-04-14T02:30:38,50448,2376,
DTF_NYSREGISTEREDTAXPREPARERS,b7jj-bh4g,2358563,TRUE,D:/Python Refresh/sterling/DTF_NYSREGISTEREDTAXPREPARERS_20210414_R.csv,0,35114,0,0,2021-04-14T02:33:10,35068,8684,
DMV_OFFICELOCATIONS,9upz-c7xg,34874,TRUE,D:/Python Refresh/sterling/DMV_OFFICELOCATIONS_20210414_R.csv,0,167,0,0,2021-04-14T03:01:04,167,8768,
DMV_LENSCUSTOMERS,tt84-bydt,2811728,TRUE,D:/Python Refresh/sterling/DMV_LENSCUSTOMERS_20210413_R.csv,0,15068,0,0,2021-04-14T03:01:06,15060,5004,
DOS_AMC,7ttn-4nwr,23493,TRUE,D:/Python Refresh/sterling/DOS_AMC_20210414_R.csv,0,161,0,0,2021-04-14T03:45:22,161,2992,
NYSERDA_UERCOUNTYMONTHLY,47km-hhvs,13195823,TRUE,D:/Python Refresh/sterling/NYSERDA_UERCOUNTYMONTHLY_20210413_R.csv,0,109925,0,0,2021-04-14T05:01:36,109925,1888,
DOS_AEBARBERBUSINESSES,y3u4-jbgh,5723606,TRUE,D:/Python Refresh/sterling/DOS_AEBARBERBUSINESSES_20210414_R.tsv,0,33835,0,0,2021-04-14T05:02:24,33825,3988,
DEC_MINEDLANDPERMITS,va8e-9s3h,1883519,TRUE,D:/Python Refresh/sterling/DEC_MINEDLANDPERMITS_20210414_R.csv,0,6006,0,0,2021-04-14T05:09:32,6006,4824,
DEC_CURRENTPESTICIDEBUSINESSES,h8u2-6ejg,1055227,TRUE,D:/Python Refresh/sterling/DEC_CURRENTPESTICIDEBUSINESSES_20210414_R.csv,0,7749,0,0,2021-04-14T05:09:31,7739,2452,
DEC_PESTICIDEAPPLICATORS,c7db-kwpj,4334104,TRUE,D:/Python Refresh/sterling/DEC_PESTICIDEAPPLICATORS_20210414_R.csv,0,31867,0,0,2021-04-14T05:09:33,31862,8316,
DEC_OILGASOTHERREGULATEDWELLS,szye-wmt3,23699151,TRUE,D:/Python Refresh/sterling/DEC_OILGASOTHERREGULATEDWELLS_20210414_R.csv,0,46082,0,0,2021-04-14T05:09:38,46082,6936,
NYSERDA_UERZIPMONTHLY,tzb9-c2c6,96349718,TRUE,D:/Python Refresh/sterling/NYSERDA_UERZIPMONTHLY_20210413_R.csv,0,743398,0,0,2021-04-14T05:02:24,743398,7640,
BOE_FILER,7x2g-h32p,8596990,TRUE,D:/Python Refresh/sterling/BOE_FILER_20210414_R.csv,0,47647,0,0,2021-04-14T05:20:31,47628,4184,
NYSERDA_UERCOMMUNITYMONTHLY,m3xm-q3dw,227316103,TRUE,D:/Python Refresh/sterling/NYSERDA_UERCOMMUNITYMONTHLY_20210413_R.csv,0,1493687,0,0,2021-04-14T05:03:18,1493687,5060,
GAMING_WINNINGNUMNUMSWIN4,hsys-3def,283,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMNUMSWIN4_20210413_A.CSV,0,1,0,0,2021-04-14T05:30:30,14733,9920,
GAMING_WINNINGNUMTAKE5,dg63-4siq,61,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMTAKE5_20210413_A.CSV,0,1,0,0,2021-04-14T05:30:34,8760,10180,
GAMING_WINNINGNUMPICK10,bycu-cw7c,97,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMPICK10_20210413_A.CSV,0,1,0,0,2021-04-14T05:30:34,12470,7084,
GAMING_WINNINGNUMQUICKDRAW,7sqk-ycpk,30942,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMQUICKDRAW_20210413_A.CSV,0,351,0,0,2021-04-14T05:30:46,1056944,10104,
DEC_REMEDIATION,c6ci-rzpg,15926008,TRUE,D:/Python Refresh/sterling/DEC_REMEDIATION_20210414_R.CSV,0,39343,0,0,2021-04-14T06:39:50,39343,7512,
DEC_BULKSTORAGE,pteg-c78n,87448709,TRUE,D:/Python Refresh/sterling/DEC_BULKSTORAGE_20210414_R.CSV,0,275541,0,0,2021-04-14T06:40:13,275522,3988,
DEC_SPILLINCIDENTS,u44d-k5fk,109000722,TRUE,D:/Python Refresh/sterling/DEC_SPILLINCIDENTS_20210414_R.CSV,0,514103,0,0,2021-04-14T06:40:36,514082,5452,
BOE_FINANCIALDISCLOSUREREPORT,e9ss-239a,5216027337,TRUE,D:/Python Refresh/sterling/BOE_FINANCIALDISCLOSUREREPORT_20210414_R.csv,0,13718868,0,0,2021-04-14T05:47:17,13718764,4696,
NYSERDA_EVREBATE,thd2-fu8y,3806029,TRUE,D:/Python Refresh/sterling/NYSERDA_EVREBATE_20210414_R.csv,0,36833,0,0,2021-04-14T09:31:06,36833,6604,
SLA_INACTIVELICENSES,i594-5w3n,3990718,TRUE,D:/Python Refresh/sterling/SLA_INACTIVELICENSES_20210414_R.csv,0,8145,0,0,2021-04-14T10:19:32,8139,4288,
DOS_REAPPRAISERS,3nr4-s9yt,714594,TRUE,D:/Python Refresh/sterling/DOS_REAPPRAISERS_20210414_R.TSV,0,4123,0,0,2021-04-14T12:00:44,4121,1944,
DOS_ACTIVERESALESBROKERS,yg7h-zjbf,21821946,TRUE,D:/Python Refresh/sterling/DOS_ACTIVERESALESBROKERS_20210414_R.tsv,0,165833,0,0,2021-04-14T12:00:50,165783,4848,
ITS_COVIDGIS,pzde-azbg,1509937,TRUE,D:/Python Refresh/sterling/ITS_COVIDGIS_20210414_R.csv,25296,0,0,0,2021-04-14T14:00:48,25234,5020,
DEC_COVID19LISTNDISINFECTANTS,t3kw-56y6,196196,TRUE,D:/Python Refresh/sterling/DEC_COVID19LISTNDISINFECTANTS_20210414_R.csv,0,2159,0,0,2021-04-14T14:23:47,2204,6124,
DOS_POLITICALCONSULTANTFILINGS,tekz-xrvb,3864202,TRUE,D:/Python Refresh/sterling/DOS_POLITICALCONSULTANTFILINGS_20210414_R.TSV,0,9583,0,0,2021-04-14T14:29:04,9583,6360,
NYSERDA_ALTFUELSTATIONS,bpkx-gmh7,825934,TRUE,D:/Python Refresh/sterling/NYSERDA_ALTFUELSTATIONS_20210414_R.csv,0,2571,0,0,2021-04-14T15:00:51,2571,7404,
